Point,Corner,IDS,M0.l,VDS,temperature,Pass/Fail,gmn_raw,idn,gmp_raw,idp,vgsn_raw,vgsp_raw,gdsp_raw,gdsn_raw,Ftn,Ftp
5.416e3,nom,1e-3,180e-9,900e-3,-21.88,,sim err,sim err,sim err,sim err,eval err,eval err,sim err,sim err,sim err,sim err
5.417e3,nom,1e-3,360e-9,900e-3,-21.88,,sim err,sim err,sim err,sim err,eval err,eval err,sim err,sim err,sim err,sim err
5.418e3,nom,1e-3,540e-9,900e-3,-21.88,,sim err,sim err,sim err,sim err,eval err,eval err,sim err,sim err,sim err,sim err
5.419e3,nom,1e-3,720e-9,900e-3,-21.88,,sim err,sim err,sim err,sim err,eval err,eval err,sim err,sim err,sim err,sim err
5.42e3,nom,1e-3,1e-6,900e-3,-21.88,,sim err,sim err,sim err,sim err,eval err,eval err,sim err,sim err,sim err,sim err
5.506e3,nom,1e-3,180e-9,400e-3,-21.88,,sim err,sim err,sim err,sim err,eval err,eval err,sim err,sim err,sim err,sim err
5.507e3,nom,1e-3,360e-9,400e-3,-21.88,,sim err,sim err,sim err,sim err,eval err,eval err,sim err,sim err,sim err,sim err
5.508e3,nom,1e-3,540e-9,400e-3,-21.88,,sim err,sim err,sim err,sim err,eval err,eval err,sim err,sim err,sim err,sim err
5.509e3,nom,1e-3,720e-9,400e-3,-21.88,,sim err,sim err,sim err,sim err,eval err,eval err,sim err,sim err,sim err,sim err
5.51e3,nom,1e-3,1e-6,400e-3,-21.88,,sim err,sim err,sim err,sim err,eval err,eval err,sim err,sim err,sim err,sim err
5.596e3,nom,1e-3,180e-9,1.4,-21.88,,sim err,sim err,sim err,sim err,eval err,eval err,sim err,sim err,sim err,sim err
5.597e3,nom,1e-3,360e-9,1.4,-21.88,,sim err,sim err,sim err,sim err,eval err,eval err,sim err,sim err,sim err,sim err
5.598e3,nom,1e-3,540e-9,1.4,-21.88,,sim err,sim err,sim err,sim err,eval err,eval err,sim err,sim err,sim err,sim err
5.599e3,nom,1e-3,720e-9,1.4,-21.88,,sim err,sim err,sim err,sim err,eval err,eval err,sim err,sim err,sim err,sim err
5.6e3,nom,1e-3,1e-6,1.4,-21.88,,sim err,sim err,sim err,sim err,eval err,eval err,sim err,sim err,sim err,sim err
5.686e3,nom,1e-3,180e-9,1.8,-21.88,,sim err,sim err,sim err,sim err,eval err,eval err,sim err,sim err,sim err,sim err
5.687e3,nom,1e-3,360e-9,1.8,-21.88,,sim err,sim err,sim err,sim err,eval err,eval err,sim err,sim err,sim err,sim err
5.688e3,nom,1e-3,540e-9,1.8,-21.88,,0,447.8e-6,0,-68.07e-39,552.2e6,1e9,10.61e-39,10.61e-39,0,0
5.689e3,nom,1e-3,720e-9,1.8,-21.88,,sim err,sim err,sim err,sim err,eval err,eval err,sim err,sim err,sim err,sim err
5.69e3,nom,1e-3,1e-6,1.8,-21.88,,sim err,sim err,sim err,sim err,eval err,eval err,sim err,sim err,sim err,sim err
21,nom,10e-9,180e-9,900e-3,-7.812,,236.3e-9,9.999e-9,210.2e-9,-9.998e-9,550e-3,262.8e-3,1.98e-9,1.98e-9,34.1e6,35.06e6
22,nom,10e-9,360e-9,900e-3,-7.812,,236.3e-9,9.999e-9,210.2e-9,-9.998e-9,550e-3,262.8e-3,1.98e-9,1.98e-9,34.1e6,35.06e6
23,nom,10e-9,540e-9,900e-3,-7.812,,234.5e-9,9.999e-9,210.2e-9,-9.998e-9,570.8e-3,262.8e-3,1.98e-9,1.98e-9,32.72e6,35.06e6
24,nom,10e-9,720e-9,900e-3,-7.812,,227.9e-9,9.998e-9,210.2e-9,-9.998e-9,607.6e-3,262.8e-3,1.98e-9,1.98e-9,27.2e6,35.06e6
25,nom,10e-9,1e-6,900e-3,-7.812,,221.7e-9,9.998e-9,210.2e-9,-9.998e-9,617e-3,262.8e-3,1.98e-9,1.98e-9,20.93e6,35.06e6
111,nom,10e-9,180e-9,400e-3,-7.812,,229.2e-9,10e-9,209.5e-9,-10e-9,566e-3,-242.9e-3,3.049e-9,3.049e-9,31.75e6,34.57e6
112,nom,10e-9,360e-9,400e-3,-7.812,,229.2e-9,10e-9,209.5e-9,-10e-9,566e-3,-242.9e-3,3.049e-9,3.049e-9,31.75e6,34.57e6
113,nom,10e-9,540e-9,400e-3,-7.812,,228.2e-9,9.999e-9,209.5e-9,-10e-9,585.2e-3,-242.9e-3,3.049e-9,3.049e-9,30.61e6,34.57e6
114,nom,10e-9,720e-9,400e-3,-7.812,,224.5e-9,9.999e-9,209.5e-9,-10e-9,616.4e-3,-242.9e-3,3.049e-9,3.049e-9,25.9e6,34.57e6
115,nom,10e-9,1e-6,400e-3,-7.812,,220.4e-9,9.999e-9,209.5e-9,-10e-9,621.9e-3,-242.9e-3,3.049e-9,3.049e-9,20.24e6,34.57e6
201,nom,10e-9,180e-9,1.4,-7.812,,241.2e-9,9.998e-9,210.8e-9,-9.997e-9,538.8e-3,767e-3,1.608e-9,1.608e-9,35.55e6,35.32e6
202,nom,10e-9,360e-9,1.4,-7.812,,241.2e-9,9.998e-9,210.8e-9,-9.997e-9,538.8e-3,767e-3,1.608e-9,1.608e-9,35.55e6,35.32e6
203,nom,10e-9,540e-9,1.4,-7.812,,239e-9,9.998e-9,210.8e-9,-9.997e-9,560.7e-3,767e-3,1.608e-9,1.608e-9,34.08e6,35.32e6
204,nom,10e-9,720e-9,1.4,-7.812,,230.4e-9,9.998e-9,210.8e-9,-9.997e-9,601.2e-3,767e-3,1.608e-9,1.608e-9,28.1e6,35.32e6
205,nom,10e-9,1e-6,1.4,-7.812,,222.7e-9,9.998e-9,210.8e-9,-9.997e-9,613.5e-3,767e-3,1.608e-9,1.608e-9,21.41e6,35.32e6
291,nom,10e-9,180e-9,1.8,-7.812,,244.3e-9,9.998e-9,211.2e-9,-9.995e-9,531.6e-3,1.17,1.439e-9,1.439e-9,36.28e6,35.47e6
292,nom,10e-9,360e-9,1.8,-7.812,,244.3e-9,9.998e-9,211.2e-9,-9.995e-9,531.6e-3,1.17,1.439e-9,1.439e-9,36.28e6,35.47e6
293,nom,10e-9,540e-9,1.8,-7.812,,241.8e-9,9.998e-9,211.2e-9,-9.995e-9,554.1e-3,1.17,1.439e-9,1.439e-9,34.76e6,35.47e6
294,nom,10e-9,720e-9,1.8,-7.812,,232.2e-9,9.998e-9,211.2e-9,-9.995e-9,596.9e-3,1.17,1.439e-9,1.439e-9,28.55e6,35.47e6
295,nom,10e-9,1e-6,1.8,-7.812,,223.4e-9,9.998e-9,211.2e-9,-9.995e-9,611.2e-3,1.17,1.439e-9,1.439e-9,21.63e6,35.47e6
381,nom,21.54e-9,180e-9,900e-3,-7.812,,472.7e-9,21.54e-9,435.2e-9,-21.55e-9,583.6e-3,225.5e-3,4.093e-9,4.093e-9,67.59e6,70.33e6
382,nom,21.54e-9,360e-9,900e-3,-7.812,,472.7e-9,21.54e-9,435.2e-9,-21.55e-9,583.6e-3,225.5e-3,4.093e-9,4.093e-9,67.59e6,70.33e6
383,nom,21.54e-9,540e-9,900e-3,-7.812,,468.4e-9,21.54e-9,435.2e-9,-21.55e-9,604.8e-3,225.5e-3,4.093e-9,4.093e-9,64.61e6,70.33e6
384,nom,21.54e-9,720e-9,900e-3,-7.812,,454.6e-9,21.54e-9,435.2e-9,-21.55e-9,642.6e-3,225.5e-3,4.093e-9,4.093e-9,52.99e6,70.33e6
385,nom,21.54e-9,1e-6,900e-3,-7.812,,445e-9,21.54e-9,435.1e-9,-21.54e-9,652.9e-3,225.5e-3,4.092e-9,4.092e-9,40.29e6,70.32e6
471,nom,21.54e-9,180e-9,400e-3,-7.812,,456.4e-9,21.54e-9,436.2e-9,-21.54e-9,600.8e-3,-280.2e-3,6.389e-9,6.389e-9,62.6e6,69.69e6
472,nom,21.54e-9,360e-9,400e-3,-7.812,,456.4e-9,21.54e-9,436.2e-9,-21.54e-9,600.8e-3,-280.2e-3,6.389e-9,6.389e-9,62.6e6,69.69e6
473,nom,21.54e-9,540e-9,400e-3,-7.812,,454.6e-9,21.54e-9,436.2e-9,-21.54e-9,620.2e-3,-280.2e-3,6.389e-9,6.389e-9,60.25e6,69.69e6
474,nom,21.54e-9,720e-9,400e-3,-7.812,,448.8e-9,21.55e-9,436.2e-9,-21.54e-9,651.9e-3,-280.2e-3,6.389e-9,6.389e-9,50.56e6,69.69e6
475,nom,21.54e-9,1e-6,400e-3,-7.812,,443.8e-9,21.54e-9,436.2e-9,-21.54e-9,657.9e-3,-280.2e-3,6.389e-9,6.389e-9,39.11e6,69.69e6
561,nom,21.54e-9,180e-9,1.4,-7.812,,484.8e-9,21.54e-9,433.9e-9,-21.54e-9,571.7e-3,729.7e-3,3.313e-9,3.313e-9,71e6,70.55e6
562,nom,21.54e-9,360e-9,1.4,-7.812,,484.8e-9,21.54e-9,433.9e-9,-21.54e-9,571.7e-3,729.7e-3,3.313e-9,3.313e-9,71e6,70.55e6
563,nom,21.54e-9,540e-9,1.4,-7.812,,479.1e-9,21.54e-9,433.9e-9,-21.54e-9,593.9e-3,729.7e-3,3.313e-9,3.313e-9,67.74e6,70.55e6
564,nom,21.54e-9,720e-9,1.4,-7.812,,459.5e-9,21.54e-9,433.9e-9,-21.54e-9,635.8e-3,729.7e-3,3.313e-9,3.313e-9,54.87e6,70.55e6
565,nom,21.54e-9,1e-6,1.4,-7.812,,445.9e-9,21.54e-9,433.9e-9,-21.54e-9,649.3e-3,729.7e-3,3.313e-9,3.313e-9,41.18e6,70.55e6
651,nom,21.54e-9,180e-9,1.8,-7.812,,492.6e-9,21.54e-9,433.2e-9,-21.54e-9,564.1e-3,1.133,2.964e-9,2.964e-9,72.8e6,70.64e6
652,nom,21.54e-9,360e-9,1.8,-7.812,,492.6e-9,21.54e-9,433.2e-9,-21.54e-9,564.1e-3,1.133,2.964e-9,2.964e-9,72.8e6,70.64e6
653,nom,21.54e-9,540e-9,1.8,-7.812,,486.1e-9,21.54e-9,433.2e-9,-21.54e-9,586.9e-3,1.133,2.964e-9,2.964e-9,69.38e6,70.64e6
654,nom,21.54e-9,720e-9,1.8,-7.812,,463.1e-9,21.54e-9,433.2e-9,-21.54e-9,631.3e-3,1.133,2.964e-9,2.964e-9,55.84e6,70.64e6
655,nom,21.54e-9,1e-6,1.8,-7.812,,446.7e-9,21.54e-9,433.2e-9,-21.54e-9,646.8e-3,1.133,2.964e-9,2.964e-9,41.58e6,70.64e6
741,nom,46.42e-9,180e-9,900e-3,-7.812,,930.8e-9,46.41e-9,912.4e-9,-46.41e-9,620.2e-3,187e-3,8.278e-9,8.278e-9,131.1e6,141.5e6
742,nom,46.42e-9,360e-9,900e-3,-7.812,,930.8e-9,46.41e-9,912.4e-9,-46.41e-9,620.2e-3,187e-3,8.278e-9,8.278e-9,131.1e6,141.5e6
743,nom,46.42e-9,540e-9,900e-3,-7.812,,922.8e-9,46.41e-9,912.4e-9,-46.41e-9,641.7e-3,187e-3,8.278e-9,8.278e-9,124.9e6,141.5e6
744,nom,46.42e-9,720e-9,900e-3,-7.812,,903.1e-9,46.41e-9,912.4e-9,-46.41e-9,680.5e-3,187e-3,8.278e-9,8.278e-9,101.6e6,141.5e6
745,nom,46.42e-9,1e-6,900e-3,-7.812,,897.3e-9,46.41e-9,912.4e-9,-46.41e-9,691.3e-3,187e-3,8.278e-9,8.278e-9,76.85e6,141.5e6
831,nom,46.42e-9,180e-9,400e-3,-7.812,,901e-9,46.41e-9,916.1e-9,-46.42e-9,638.7e-3,-318.6e-3,13.25e-9,13.25e-9,121.5e6,140.4e6
832,nom,46.42e-9,360e-9,400e-3,-7.812,,901e-9,46.41e-9,916.1e-9,-46.42e-9,638.7e-3,-318.6e-3,13.25e-9,13.25e-9,121.5e6,140.4e6
833,nom,46.42e-9,540e-9,400e-3,-7.812,,899.5e-9,46.41e-9,916.1e-9,-46.42e-9,658.1e-3,-318.6e-3,13.25e-9,13.25e-9,116.9e6,140.4e6
834,nom,46.42e-9,720e-9,400e-3,-7.812,,898.3e-9,46.41e-9,916.1e-9,-46.42e-9,690.1e-3,-318.6e-3,13.25e-9,13.25e-9,97.66e6,140.4e6
835,nom,46.42e-9,1e-6,400e-3,-7.812,,900.1e-9,46.41e-9,916.1e-9,-46.42e-9,696.4e-3,-318.6e-3,13.25e-9,13.25e-9,75.13e6,140.4e6
921,nom,46.42e-9,180e-9,1.4,-7.812,,956.4e-9,46.41e-9,907.7e-9,-46.41e-9,607.3e-3,691e-3,6.645e-9,6.645e-9,138.5e6,141.8e6
922,nom,46.42e-9,360e-9,1.4,-7.812,,956.4e-9,46.41e-9,907.7e-9,-46.41e-9,607.3e-3,691e-3,6.645e-9,6.645e-9,138.5e6,141.8e6
923,nom,46.42e-9,540e-9,1.4,-7.812,,943.9e-9,46.41e-9,907.7e-9,-46.41e-9,630e-3,691e-3,6.645e-9,6.645e-9,131.5e6,141.8e6
924,nom,46.42e-9,720e-9,1.4,-7.812,,908.6e-9,46.41e-9,907.7e-9,-46.41e-9,673.4e-3,691e-3,6.645e-9,6.645e-9,105e6,141.8e6
925,nom,46.42e-9,1e-6,1.4,-7.812,,895.3e-9,46.42e-9,907.7e-9,-46.41e-9,687.7e-3,691e-3,6.645e-9,6.645e-9,78.31e6,141.8e6
1.011e3,nom,46.42e-9,180e-9,1.8,-7.812,,974.2e-9,46.41e-9,904.1e-9,-46.41e-9,599.1e-3,1.094,5.932e-9,5.932e-9,142.6e6,141.7e6
1.012e3,nom,46.42e-9,360e-9,1.8,-7.812,,974.2e-9,46.41e-9,904.1e-9,-46.41e-9,599.1e-3,1.094,5.932e-9,5.932e-9,142.6e6,141.7e6
1.013e3,nom,46.42e-9,540e-9,1.8,-7.812,,959.2e-9,46.41e-9,904.1e-9,-46.41e-9,622.4e-3,1.094,5.932e-9,5.932e-9,135.1e6,141.7e6
1.014e3,nom,46.42e-9,720e-9,1.8,-7.812,,913.6e-9,46.41e-9,904.1e-9,-46.41e-9,668.6e-3,1.094,5.932e-9,5.932e-9,106.8e6,141.7e6
1.015e3,nom,46.42e-9,1e-6,1.8,-7.812,,894.1e-9,46.41e-9,904.1e-9,-46.41e-9,685.3e-3,1.094,5.932e-9,5.932e-9,78.91e6,141.7e6
1.101e3,nom,100e-9,180e-9,900e-3,-7.812,,1.82e-6,100e-9,1.877e-6,-100e-9,660.4e-3,147.1e-3,16.44e-9,16.44e-9,250.1e6,277e6
1.102e3,nom,100e-9,360e-9,900e-3,-7.812,,1.82e-6,100e-9,1.877e-6,-100e-9,660.4e-3,147.1e-3,16.44e-9,16.44e-9,250.1e6,277e6
1.103e3,nom,100e-9,540e-9,900e-3,-7.812,,1.812e-6,100e-9,1.877e-6,-100e-9,682.2e-3,147.1e-3,16.44e-9,16.44e-9,238.1e6,277e6
1.104e3,nom,100e-9,720e-9,900e-3,-7.812,,1.808e-6,100e-9,1.877e-6,-100e-9,721.4e-3,147.1e-3,16.44e-9,16.44e-9,193.6e6,277e6
1.105e3,nom,100e-9,1e-6,900e-3,-7.812,,1.823e-6,100e-9,1.877e-6,-100e-9,732.2e-3,147.1e-3,16.44e-9,16.44e-9,146.1e6,277e6
1.191e3,nom,100e-9,180e-9,400e-3,-7.812,,1.788e-6,100e-9,1.875e-6,-100e-9,680e-3,-358.4e-3,27.39e-9,27.39e-9,234.9e6,273.4e6
1.192e3,nom,100e-9,360e-9,400e-3,-7.812,,1.788e-6,100e-9,1.875e-6,-100e-9,680e-3,-358.4e-3,27.39e-9,27.39e-9,234.9e6,273.4e6
1.193e3,nom,100e-9,540e-9,400e-3,-7.812,,1.793e-6,100e-9,1.875e-6,-100e-9,699.4e-3,-358.4e-3,27.39e-9,27.39e-9,225.9e6,273.4e6
1.194e3,nom,100e-9,720e-9,400e-3,-7.812,,1.82e-6,100e-9,1.875e-6,-100e-9,731.1e-3,-358.4e-3,27.39e-9,27.39e-9,188.6e6,273.4e6
1.195e3,nom,100e-9,1e-6,400e-3,-7.812,,1.837e-6,100e-9,1.875e-6,-100e-9,737e-3,-358.4e-3,27.39e-9,27.39e-9,143.9e6,273.4e6
1.281e3,nom,100e-9,180e-9,1.4,-7.812,,1.861e-6,100e-9,1.871e-6,-100e-9,646.5e-3,651e-3,12.99e-9,12.99e-9,264.3e6,278.3e6
1.282e3,nom,100e-9,360e-9,1.4,-7.812,,1.861e-6,100e-9,1.871e-6,-100e-9,646.5e-3,651e-3,12.99e-9,12.99e-9,264.3e6,278.3e6
1.283e3,nom,100e-9,540e-9,1.4,-7.812,,1.84e-6,100e-9,1.871e-6,-100e-9,669.7e-3,651e-3,12.99e-9,12.99e-9,250.1e6,278.3e6
1.284e3,nom,100e-9,720e-9,1.4,-7.812,,1.803e-6,100e-9,1.871e-6,-100e-9,714.3e-3,651e-3,12.98e-9,12.98e-9,199e6,278.3e6
1.285e3,nom,100e-9,1e-6,1.4,-7.812,,1.811e-6,100e-9,1.871e-6,-100e-9,728.8e-3,651e-3,12.98e-9,12.98e-9,148.4e6,278.3e6
1.371e3,nom,100e-9,180e-9,1.8,-7.812,,1.895e-6,100e-9,1.865e-6,-100e-9,637.5e-3,1.054,11.52e-9,11.52e-9,272.6e6,278.5e6
1.372e3,nom,100e-9,360e-9,1.8,-7.812,,1.895e-6,100e-9,1.865e-6,-100e-9,637.5e-3,1.054,11.52e-9,11.52e-9,272.6e6,278.5e6
1.373e3,nom,100e-9,540e-9,1.8,-7.812,,1.866e-6,100e-9,1.865e-6,-100e-9,661.5e-3,1.054,11.52e-9,11.52e-9,257.1e6,278.5e6
1.374e3,nom,100e-9,720e-9,1.8,-7.812,,1.803e-6,100e-9,1.865e-6,-100e-9,709.3e-3,1.054,11.52e-9,11.52e-9,201.6e6,278.4e6
1.375e3,nom,100e-9,1e-6,1.8,-7.812,,1.803e-6,100e-9,1.865e-6,-100e-9,726.5e-3,1.054,11.52e-9,11.52e-9,149.1e6,278.5e6
1.461e3,nom,215.4e-9,180e-9,900e-3,-7.812,,3.585e-6,215.5e-9,3.653e-6,-215.4e-9,704.5e-3,104.3e-3,32.44e-9,32.44e-9,474.5e6,509.5e6
1.462e3,nom,215.4e-9,360e-9,900e-3,-7.812,,3.585e-6,215.5e-9,3.653e-6,-215.4e-9,704.5e-3,104.3e-3,32.44e-9,32.44e-9,474.5e6,509.5e6
1.463e3,nom,215.4e-9,540e-9,900e-3,-7.812,,3.592e-6,215.5e-9,3.653e-6,-215.4e-9,726.4e-3,104.3e-3,32.44e-9,32.44e-9,452.2e6,509.5e6
1.464e3,nom,215.4e-9,720e-9,900e-3,-7.812,,3.657e-6,215.4e-9,3.653e-6,-215.4e-9,765.3e-3,104.3e-3,32.44e-9,32.44e-9,368.9e6,509.5e6
1.465e3,nom,215.4e-9,1e-6,900e-3,-7.812,,3.672e-6,215.4e-9,3.653e-6,-215.4e-9,775.7e-3,104.3e-3,32.44e-9,32.44e-9,274.7e6,509.5e6
1.551e3,nom,215.4e-9,180e-9,400e-3,-7.812,,3.606e-6,215.5e-9,3.613e-6,-215.4e-9,724.4e-3,-401.4e-3,57.17e-9,57.17e-9,456.1e6,497.9e6
1.552e3,nom,215.4e-9,360e-9,400e-3,-7.812,,3.606e-6,215.5e-9,3.613e-6,-215.4e-9,724.4e-3,-401.4e-3,57.17e-9,57.17e-9,456.1e6,497.9e6
1.553e3,nom,215.4e-9,540e-9,400e-3,-7.812,,3.632e-6,215.4e-9,3.613e-6,-215.4e-9,743.6e-3,-401.4e-3,57.17e-9,57.17e-9,438.6e6,497.9e6
1.554e3,nom,215.4e-9,720e-9,400e-3,-7.812,,3.714e-6,215.4e-9,3.613e-6,-215.4e-9,774.4e-3,-401.4e-3,57.17e-9,57.17e-9,363.8e6,497.9e6
1.555e3,nom,215.4e-9,1e-6,400e-3,-7.812,,3.701e-6,215.4e-9,3.613e-6,-215.4e-9,780.2e-3,-401.4e-3,57.17e-9,57.17e-9,271.6e6,497.9e6
1.641e3,nom,215.4e-9,180e-9,1.4,-7.812,,3.615e-6,215.4e-9,3.664e-6,-215.4e-9,689.9e-3,608.2e-3,24.95e-9,24.95e-9,497.1e6,515e6
1.642e3,nom,215.4e-9,360e-9,1.4,-7.812,,3.615e-6,215.4e-9,3.664e-6,-215.4e-9,689.9e-3,608.2e-3,24.95e-9,24.95e-9,497.1e6,515e6
1.643e3,nom,215.4e-9,540e-9,1.4,-7.812,,3.595e-6,215.5e-9,3.664e-6,-215.4e-9,713.5e-3,608.2e-3,24.95e-9,24.95e-9,470.4e6,515e6
1.644e3,nom,215.4e-9,720e-9,1.4,-7.812,,3.615e-6,215.4e-9,3.664e-6,-215.4e-9,758.4e-3,608.2e-3,24.95e-9,24.95e-9,376.2e6,515e6
1.645e3,nom,215.4e-9,1e-6,1.4,-7.812,,3.644e-6,215.4e-9,3.664e-6,-215.4e-9,772.6e-3,608.2e-3,24.95e-9,24.95e-9,278.4e6,515e6
1.731e3,nom,215.4e-9,180e-9,1.8,-7.812,,3.656e-6,215.4e-9,3.664e-6,-215.4e-9,680.3e-3,1.011,21.87e-9,21.87e-9,510.9e6,517.1e6
1.732e3,nom,215.4e-9,360e-9,1.8,-7.812,,3.656e-6,215.4e-9,3.664e-6,-215.4e-9,680.3e-3,1.011,21.87e-9,21.87e-9,510.9e6,517.1e6
1.733e3,nom,215.4e-9,540e-9,1.8,-7.812,,3.617e-6,215.5e-9,3.664e-6,-215.4e-9,704.9e-3,1.011,21.87e-9,21.87e-9,481e6,517.1e6
1.734e3,nom,215.4e-9,720e-9,1.8,-7.812,,3.591e-6,215.4e-9,3.664e-6,-215.4e-9,753.7e-3,1.011,21.87e-9,21.87e-9,378.8e6,517.1e6
1.735e3,nom,215.4e-9,1e-6,1.8,-7.812,,3.624e-6,215.4e-9,3.664e-6,-215.4e-9,770.5e-3,1.011,21.87e-9,21.87e-9,279.2e6,517.1e6
1.821e3,nom,464.2e-9,180e-9,900e-3,-7.812,,7.151e-6,464.2e-9,6.551e-6,-464.2e-9,752.5e-3,55.02e-3,64.49e-9,64.49e-9,900e6,859.2e6
1.822e3,nom,464.2e-9,360e-9,900e-3,-7.812,,7.151e-6,464.2e-9,6.551e-6,-464.2e-9,752.5e-3,55.02e-3,64.49e-9,64.49e-9,900e6,859.2e6
1.823e3,nom,464.2e-9,540e-9,900e-3,-7.812,,7.2e-6,464.2e-9,6.551e-6,-464.2e-9,774.1e-3,55.02e-3,64.49e-9,64.49e-9,858.5e6,859.2e6
1.824e3,nom,464.2e-9,720e-9,900e-3,-7.812,,7.332e-6,464.2e-9,6.551e-6,-464.2e-9,812.1e-3,55.02e-3,64.49e-9,64.49e-9,693.9e6,859.2e6
1.825e3,nom,464.2e-9,1e-6,900e-3,-7.812,,7.126e-6,464.2e-9,6.551e-6,-464.2e-9,822.9e-3,55.02e-3,64.49e-9,64.49e-9,499.6e6,859.2e6
1.911e3,nom,464.2e-9,180e-9,400e-3,-7.812,,7.344e-6,464.2e-9,6.391e-6,-464.2e-9,771.6e-3,-451.6e-3,122.4e-9,122.4e-9,886.2e6,828.8e6
1.912e3,nom,464.2e-9,360e-9,400e-3,-7.812,,7.344e-6,464.2e-9,6.391e-6,-464.2e-9,771.6e-3,-451.6e-3,122.4e-9,122.4e-9,886.2e6,828.8e6
1.913e3,nom,464.2e-9,540e-9,400e-3,-7.812,,7.396e-6,464.2e-9,6.391e-6,-464.2e-9,790.4e-3,-451.6e-3,122.4e-9,122.4e-9,849.3e6,828.8e6
1.914e3,nom,464.2e-9,720e-9,400e-3,-7.812,,7.445e-6,464.2e-9,6.391e-6,-464.2e-9,820.4e-3,-451.6e-3,122.4e-9,122.4e-9,687.9e6,828.8e6
1.915e3,nom,464.2e-9,1e-6,400e-3,-7.812,,7.153e-6,464.2e-9,6.391e-6,-464.2e-9,827.1e-3,-451.6e-3,122.4e-9,122.4e-9,494e6,828.8e6
2.001e3,nom,464.2e-9,180e-9,1.4,-7.812,,7.077e-6,464.2e-9,6.619e-6,-464.2e-9,738e-3,559.2e-3,47.88e-9,47.88e-9,929.2e6,875.3e6
2.002e3,nom,464.2e-9,360e-9,1.4,-7.812,,7.077e-6,464.2e-9,6.619e-6,-464.2e-9,738e-3,559.2e-3,47.88e-9,47.88e-9,929.2e6,875.3e6
2.003e3,nom,464.2e-9,540e-9,1.4,-7.812,,7.093e-6,464.2e-9,6.619e-6,-464.2e-9,761.6e-3,559.2e-3,47.88e-9,47.88e-9,880.9e6,875.3e6
2.004e3,nom,464.2e-9,720e-9,1.4,-7.812,,7.227e-6,464.2e-9,6.619e-6,-464.2e-9,805.9e-3,559.2e-3,47.88e-9,47.88e-9,705.1e6,875.3e6
2.005e3,nom,464.2e-9,1e-6,1.4,-7.812,,7.086e-6,464.2e-9,6.619e-6,-464.2e-9,820.2e-3,559.2e-3,47.88e-9,47.88e-9,506.9e6,875.3e6
2.091e3,nom,464.2e-9,180e-9,1.8,-7.812,,7.078e-6,464.2e-9,6.651e-6,-464.2e-9,728.1e-3,961.9e-3,41.21e-9,41.21e-9,946.7e6,882.7e6
2.092e3,nom,464.2e-9,360e-9,1.8,-7.812,,7.078e-6,464.2e-9,6.651e-6,-464.2e-9,728.1e-3,961.9e-3,41.21e-9,41.21e-9,946.7e6,882.7e6
2.093e3,nom,464.2e-9,540e-9,1.8,-7.812,,7.057e-6,464.2e-9,6.651e-6,-464.2e-9,753e-3,961.9e-3,41.21e-9,41.21e-9,892.4e6,882.7e6
2.094e3,nom,464.2e-9,720e-9,1.8,-7.812,,7.156e-6,464.2e-9,6.651e-6,-464.2e-9,801.5e-3,961.9e-3,41.21e-9,41.21e-9,707.1e6,882.7e6
2.095e3,nom,464.2e-9,1e-6,1.8,-7.812,,7.055e-6,464.2e-9,6.651e-6,-464.2e-9,818.3e-3,961.9e-3,41.21e-9,41.21e-9,508.5e6,882.7e6
2.181e3,nom,1e-6,180e-9,900e-3,-7.812,,14.19e-6,1e-6,10.7e-6,-1e-6,804.4e-3,-7.161e-3,131.2e-9,131.2e-9,1.686e9,1.319e9
2.182e3,nom,1e-6,360e-9,900e-3,-7.812,,14.19e-6,1e-6,10.7e-6,-1e-6,804.4e-3,-7.161e-3,131.2e-9,131.2e-9,1.686e9,1.319e9
2.183e3,nom,1e-6,540e-9,900e-3,-7.812,,14.25e-6,1e-6,10.7e-6,-1e-6,825.6e-3,-7.161e-3,131.2e-9,131.2e-9,1.602e9,1.319e9
2.184e3,nom,1e-6,720e-9,900e-3,-7.812,,14.05e-6,1e-6,10.7e-6,-1e-6,863.3e-3,-7.161e-3,131.2e-9,131.2e-9,1.253e9,1.319e9
2.185e3,nom,1e-6,1e-6,900e-3,-7.812,,12.93e-6,1e-6,10.7e-6,-1e-6,877.1e-3,-7.161e-3,131.2e-9,131.2e-9,857.4e6,1.319e9
2.271e3,nom,1e-6,180e-9,400e-3,-7.812,,14.62e-6,1e-6,10.27e-6,-1e-6,821.9e-3,-515.8e-3,274.3e-9,274.3e-9,1.679e9,1.254e9
2.272e3,nom,1e-6,360e-9,400e-3,-7.812,,14.62e-6,1e-6,10.27e-6,-1e-6,821.9e-3,-515.8e-3,274.3e-9,274.3e-9,1.679e9,1.254e9
2.273e3,nom,1e-6,540e-9,400e-3,-7.812,,14.62e-6,1e-6,10.27e-6,-1e-6,840.5e-3,-515.8e-3,274.3e-9,274.3e-9,1.594e9,1.254e9
2.274e3,nom,1e-6,720e-9,400e-3,-7.812,,14.14e-6,1e-6,10.27e-6,-1e-6,871.1e-3,-515.8e-3,274.3e-9,274.3e-9,1.239e9,1.254e9
2.275e3,nom,1e-6,1e-6,400e-3,-7.812,,12.89e-6,1e-6,10.27e-6,-1e-6,881.3e-3,-515.8e-3,274.3e-9,274.3e-9,844.9e6,1.254e9
