Point,Corner,temperature,vgs,Pass/Fail,Vthn,gmn,Ron,Id,Ids
486,nom,175,1.455,,337.3e-3,110.4e-6,11.22e3,80.2e-6,80.2e-6
492,nom,175,1.473,,337.3e-3,110.5e-6,10.95e3,82.21e-6,82.21e-6
498,nom,175,1.491,,337.3e-3,110.7e-6,10.69e3,84.22e-6,84.22e-6
504,nom,175,1.509,,337.3e-3,110.7e-6,10.44e3,86.23e-6,86.23e-6
510,nom,175,1.527,,337.3e-3,110.6e-6,10.2e3,88.24e-6,88.24e-6
516,nom,175,1.545,,337.3e-3,110.5e-6,9.972e3,90.25e-6,90.25e-6
522,nom,175,1.564,,337.3e-3,110.3e-6,9.755e3,92.26e-6,92.26e-6
528,nom,175,1.582,,337.3e-3,110e-6,9.548e3,94.26e-6,94.26e-6
534,nom,175,1.6,,337.3e-3,109.7e-6,9.35e3,96.26e-6,96.26e-6
540,nom,175,1.618,,337.3e-3,109.2e-6,9.161e3,98.25e-6,98.25e-6
546,nom,175,1.636,,337.3e-3,108.7e-6,8.98e3,100.2e-6,100.2e-6
552,nom,175,1.655,,337.3e-3,108.1e-6,8.806e3,102.2e-6,102.2e-6
558,nom,175,1.673,,337.3e-3,107.5e-6,8.641e3,104.2e-6,104.2e-6
564,nom,175,1.691,,337.3e-3,106.8e-6,8.482e3,106.1e-6,106.1e-6
570,nom,175,1.709,,337.3e-3,106e-6,8.33e3,108e-6,108e-6
576,nom,175,1.727,,337.3e-3,105.3e-6,8.185e3,110e-6,110e-6
582,nom,175,1.745,,337.3e-3,104.4e-6,8.045e3,111.9e-6,111.9e-6
588,nom,175,1.764,,337.3e-3,103.6e-6,7.912e3,113.8e-6,113.8e-6
594,nom,175,1.782,,337.3e-3,102.7e-6,7.784e3,115.6e-6,115.6e-6
600,nom,175,1.8,,337.3e-3,101.7e-6,7.66e3,117.5e-6,117.5e-6

