Point,Corner,Vds,Vgs,temperature,Pass/Fail,gm_n,gm_p,ids_n,ids_p,rds_n,rds_p
5,C1_52,900e-3,1.366,0,,205.7e-6,8.672e-18,127e-6,-240.6e-21,7.085e3,3.74e18
5,C1_53,900e-3,1.428,0,,207e-6,926.2e-21,139.8e-6,-25.7e-21,6.436e3,35.02e18
5,C1_54,900e-3,1.49,0,,207.1e-6,98.91e-21,152.7e-6,-2.745e-21,5.894e3,327.9e18
5,C1_55,900e-3,1.552,0,,206e-6,10.56e-21,165.5e-6,-293.1e-24,5.438e3,3.071e21
5,C1_56,900e-3,1.614,0,,203.8e-6,1.128e-21,178.2e-6,-31.3e-24,5.05e3,28.75e21
5,C1_57,900e-3,1.676,0,,200.2e-6,120.5e-24,190.8e-6,-3.343e-24,4.718e3,269.2e21
5,C1_58,900e-3,1.738,0,,195.2e-6,12.87e-24,203e-6,-357e-27,4.433e3,2.521e24
5,C1_59,900e-3,1.8,0,,188.6e-6,1.374e-24,214.9e-6,-38.13e-27,4.187e3,23.61e24
5,C1_60,1.8,0,0,,30.96e-12,279.7e-6,896.6e-15,-255.7e-6,2.008e12,7.039e3
5,C1_61,1.8,62.07e-3,0,,263.1e-12,275.8e-6,7.633e-12,-238.5e-6,235.8e9,7.548e3
5,C1_62,1.8,124.1e-3,0,,2.21e-9,271.3e-6,64.49e-12,-221.5e-6,27.91e9,8.127e3
5,C1_63,1.8,186.2e-3,0,,17.93e-9,266.2e-6,532.7e-12,-204.8e-6,3.379e9,8.788e3
5,C1_64,1.8,248.3e-3,0,,132.3e-9,260.5e-6,4.125e-9,-188.5e-6,436.3e6,9.551e3
5,C1_65,1.8,310.3e-3,0,,795.5e-9,254.2e-6,27.55e-9,-172.5e-6,65.32e6,10.44e3
5,C1_66,1.8,372.4e-3,0,,3.606e-6,247.3e-6,145.7e-9,-156.9e-6,12.35e6,11.47e3
5,C1_67,1.8,434.5e-3,0,,12.03e-6,239.6e-6,591.5e-9,-141.8e-6,3.043e6,12.69e3
5,C1_68,1.8,496.6e-3,0,,28.79e-6,231.3e-6,1.816e-6,-127.2e-6,991e3,14.15e3
5,C1_69,1.8,558.6e-3,0,,51.36e-6,222.2e-6,4.287e-6,-113.1e-6,419.8e3,15.91e3
5,C1_70,1.8,620.7e-3,0,,74.8e-6,212.4e-6,8.207e-6,-99.64e-6,219.3e3,18.07e3
5,C1_71,1.8,682.8e-3,0,,96.52e-6,201.9e-6,13.53e-6,-86.78e-6,133e3,20.74e3
5,C1_72,1.8,744.8e-3,0,,116e-6,190.5e-6,20.14e-6,-74.6e-6,89.38e3,24.13e3
5,C1_73,1.8,806.9e-3,0,,133.2e-6,178.3e-6,27.88e-6,-63.16e-6,64.56e3,28.5e3
5,C1_74,1.8,869e-3,0,,148.5e-6,165.3e-6,36.63e-6,-52.49e-6,49.14e3,34.29e3
5,C1_75,1.8,931e-3,0,,161.9e-6,151.4e-6,46.27e-6,-42.66e-6,38.9e3,42.2e3
5,C1_76,1.8,993.1e-3,0,,173.6e-6,136.8e-6,56.69e-6,-33.71e-6,31.75e3,53.4e3
5,C1_77,1.8,1.055,0,,183.6e-6,121.2e-6,67.77e-6,-25.7e-6,26.56e3,70.04e3
5,C1_78,1.8,1.117,0,,192e-6,104.8e-6,79.43e-6,-18.68e-6,22.66e3,96.34e3
5,C1_79,1.8,1.179,0,,199e-6,87.39e-6,91.57e-6,-12.71e-6,19.66e3,141.6e3
5,C1_80,1.8,1.241,0,,204.7e-6,68.82e-6,104.1e-6,-7.86e-6,17.29e3,229e3
5,C1_81,1.8,1.303,0,,209.2e-6,48.89e-6,116.9e-6,-4.201e-6,15.39e3,428.5e3
5,C1_82,1.8,1.366,0,,212.6e-6,28.57e-6,130e-6,-1.802e-6,13.84e3,998.9e3
5,C1_83,1.8,1.428,0,,215e-6,12.04e-6,143.3e-6,-576.8e-9,12.56e3,3.121e6
5,C1_84,1.8,1.49,0,,216.4e-6,3.469e-6,156.7e-6,-137e-9,11.49e3,13.14e6
5,C1_85,1.8,1.552,0,,217.1e-6,737.6e-9,170.1e-6,-25.02e-9,10.58e3,71.93e6
5,C1_86,1.8,1.614,0,,217.1e-6,117.9e-9,183.6e-6,-3.571e-9,9.804e3,504.1e6
5,C1_87,1.8,1.676,0,,216.4e-6,15.01e-9,197e-6,-429.8e-12,9.135e3,4.188e9
5,C1_88,1.8,1.738,0,,215.2e-6,1.707e-9,210.4e-6,-47.87e-12,8.554e3,37.6e9
5,C1_89,1.8,1.8,0,,213.5e-6,186.2e-12,223.7e-6,-5.185e-12,8.045e3,347.2e9
5,C2_0,0,0,27,,0,0,0,-0,inf,inf
5,C2_1,0,62.07e-3,27,,0,0,0,-0,inf,inf
5,C2_2,0,124.1e-3,27,,0,0,0,-0,inf,inf
5,C2_3,0,186.2e-3,27,,0,0,0,-0,inf,inf
5,C2_4,0,248.3e-3,27,,0,0,0,-0,inf,inf
5,C2_5,0,310.3e-3,27,,0,0,0,-0,inf,inf
5,C2_6,0,372.4e-3,27,,0,0,0,-0,inf,inf
5,C2_7,0,434.5e-3,27,,0,0,0,-0,inf,inf
5,C2_8,0,496.6e-3,27,,0,0,0,-0,inf,inf
5,C2_9,0,558.6e-3,27,,0,0,0,-0,inf,inf
5,C2_10,0,620.7e-3,27,,0,0,0,-0,inf,inf
5,C2_11,0,682.8e-3,27,,0,0,0,-0,inf,inf
5,C2_12,0,744.8e-3,27,,0,0,0,-0,inf,inf
5,C2_13,0,806.9e-3,27,,0,0,0,-0,inf,inf
5,C2_14,0,869e-3,27,,0,0,0,-0,inf,inf
5,C2_15,0,931e-3,27,,0,0,0,-0,inf,inf
5,C2_16,0,993.1e-3,27,,0,0,0,-0,inf,inf
5,C2_17,0,1.055,27,,0,0,0,-0,inf,inf
5,C2_18,0,1.117,27,,0,0,0,-0,inf,inf
5,C2_19,0,1.179,27,,0,0,0,-0,inf,inf
5,C2_20,0,1.241,27,,0,0,0,-0,inf,inf
5,C2_21,0,1.303,27,,0,0,0,-0,inf,inf
5,C2_22,0,1.366,27,,0,0,0,-0,inf,inf
5,C2_23,0,1.428,27,,0,0,0,-0,inf,inf
5,C2_24,0,1.49,27,,0,0,0,-0,inf,inf
5,C2_25,0,1.552,27,,0,0,0,-0,inf,inf
5,C2_26,0,1.614,27,,0,0,0,-0,inf,inf
5,C2_27,0,1.676,27,,0,0,0,-0,inf,inf
5,C2_28,0,1.738,27,,0,0,0,-0,inf,inf
5,C2_29,0,1.8,27,,0,0,0,-0,inf,inf
5,C2_30,900e-3,0,27,,126.1e-12,143.3e-6,4.017e-12,-44.66e-6,224.1e9,20.15e3
5,C2_31,900e-3,62.07e-3,27,,879.9e-12,130.9e-6,28.12e-12,-36.15e-6,32.01e9,24.9e3
5,C2_32,900e-3,124.1e-3,27,,6.038e-9,117.9e-6,194.7e-12,-28.42e-6,4.622e9,31.66e3
5,C2_33,900e-3,186.2e-3,27,,39.66e-9,104.1e-6,1.309e-9,-21.53e-6,687.4e6,41.8e3
5,C2_34,900e-3,248.3e-3,27,,235.5e-9,89.55e-6,8.211e-9,-15.52e-6,109.6e6,57.99e3
5,C2_35,900e-3,310.3e-3,27,,1.172e-6,74.15e-6,45.04e-9,-10.44e-6,19.98e6,86.25e3
5,C2_36,900e-3,372.4e-3,27,,4.644e-6,57.64e-6,204.8e-9,-6.339e-6,4.394e6,142e3
5,C2_37,900e-3,434.5e-3,27,,13.73e-6,39.96e-6,739.3e-9,-3.305e-6,1.217e6,272.3e3
5,C2_38,900e-3,496.6e-3,27,,29.42e-6,22.44e-6,2.049e-6,-1.378e-6,439.2e3,653.3e3
5,C2_39,900e-3,558.6e-3,27,,48.73e-6,9.074e-6,4.466e-6,-432.8e-9,201.5e3,2.079e6
5,C2_40,900e-3,620.7e-3,27,,68.21e-6,2.578e-6,8.1e-6,-104.1e-9,111.1e3,8.645e6
5,C2_41,900e-3,682.8e-3,27,,86.25e-6,565.8e-9,12.9e-6,-20.25e-9,69.76e3,44.44e6
5,C2_42,900e-3,744.8e-3,27,,102.5e-6,100.2e-9,18.77e-6,-3.287e-9,47.96e3,273.8e6
5,C2_43,900e-3,806.9e-3,27,,117.1e-6,15.05e-9,25.59e-6,-472.3e-12,35.17e3,1.906e9
5,C2_44,900e-3,869e-3,27,,130.1e-6,2.077e-9,33.27e-6,-64e-12,27.05e3,14.06e9
5,C2_45,900e-3,931e-3,27,,141.6e-6,276.8e-12,41.71e-6,-8.472e-12,21.58e3,106.2e9
5,C2_46,900e-3,993.1e-3,27,,151.7e-6,36.41e-12,50.81e-6,-1.112e-12,17.71e3,809.5e9
5,C2_47,900e-3,1.055,27,,160.3e-6,4.768e-12,60.5e-6,-145.4e-15,14.88e3,6.188e12
5,C2_48,900e-3,1.117,27,,167.7e-6,623.2e-15,70.68e-6,-19.01e-15,12.73e3,47.35e12
5,C2_49,900e-3,1.179,27,,173.8e-6,81.42e-15,81.28e-6,-2.483e-15,11.07e3,362.5e12
5,C2_50,900e-3,1.241,27,,178.7e-6,10.63e-15,92.21e-6,-324.3e-18,9.76e3,2.776e15
5,C2_51,900e-3,1.303,27,,182.4e-6,1.389e-15,103.4e-6,-42.35e-18,8.702e3,21.25e15
5,C2_52,900e-3,1.366,27,,185.1e-6,181.4e-18,114.8e-6,-5.531e-18,7.838e3,162.7e15
5,C2_53,900e-3,1.428,27,,186.6e-6,23.69e-18,126.4e-6,-722.3e-21,7.123e3,1.246e18
5,C2_54,900e-3,1.49,27,,187e-6,3.094e-18,138e-6,-94.33e-21,6.524e3,9.541e18
5,C2_55,900e-3,1.552,27,,186.3e-6,404e-21,149.5e-6,-12.32e-21,6.019e3,73.06e18
5,C2_56,900e-3,1.614,27,,184.4e-6,52.76e-21,161e-6,-1.609e-21,5.589e3,559.4e18
5,C2_57,900e-3,1.676,27,,181.1e-6,6.891e-21,172.4e-6,-210.1e-24,5.221e3,4.283e21
5,C2_58,900e-3,1.738,27,,176.4e-6,899.9e-24,183.5e-6,-27.44e-24,4.905e3,32.8e21
5,C2_59,900e-3,1.8,27,,170.2e-6,117.5e-24,194.2e-6,-3.584e-24,4.633e3,251.1e21
5,C2_60,1.8,0,27,,137.8e-12,271.4e-6,4.389e-12,-244.6e-6,410.1e9,7.36e3
5,C2_61,1.8,62.07e-3,27,,961e-12,266.6e-6,30.72e-12,-227.9e-6,58.6e9,7.899e3
5,C2_62,1.8,124.1e-3,27,,6.589e-9,261.3e-6,212.6e-12,-211.5e-6,8.468e9,8.511e3
5,C2_63,1.8,186.2e-3,27,,43.18e-9,255.5e-6,1.427e-9,-195.4e-6,1.261e9,9.21e3
5,C2_64,1.8,248.3e-3,27,,255.1e-9,249.2e-6,8.919e-9,-179.8e-6,201.8e6,10.01e3
