Point,Corner,temperature,vgs,Pass/Fail,Vthn,gmn,Ron,Id,Ids
480,nom,175,1.436,,313.3e-3,362.4e-6,2.557e3,352e-6,352e-6
486,nom,175,1.455,,313.3e-3,361.6e-6,2.51e3,358.6e-6,358.6e-6
492,nom,175,1.473,,313.3e-3,360.8e-6,2.465e3,365.1e-6,365.1e-6
498,nom,175,1.491,,313.3e-3,359.9e-6,2.421e3,371.7e-6,371.7e-6
504,nom,175,1.509,,313.3e-3,358.9e-6,2.38e3,378.2e-6,378.2e-6
510,nom,175,1.527,,313.3e-3,357.9e-6,2.339e3,384.7e-6,384.7e-6
516,nom,175,1.545,,313.3e-3,356.8e-6,2.301e3,391.2e-6,391.2e-6
522,nom,175,1.564,,313.3e-3,355.7e-6,2.263e3,397.7e-6,397.7e-6
528,nom,175,1.582,,313.3e-3,354.5e-6,2.227e3,404.1e-6,404.1e-6
534,nom,175,1.6,,313.3e-3,353.2e-6,2.192e3,410.6e-6,410.6e-6
540,nom,175,1.618,,313.3e-3,351.8e-6,2.158e3,417e-6,417e-6
546,nom,175,1.636,,313.3e-3,350.4e-6,2.126e3,423.3e-6,423.3e-6
552,nom,175,1.655,,313.3e-3,348.9e-6,2.095e3,429.7e-6,429.7e-6
558,nom,175,1.673,,313.3e-3,347.4e-6,2.064e3,436e-6,436e-6
564,nom,175,1.691,,313.3e-3,345.8e-6,2.035e3,442.3e-6,442.3e-6
570,nom,175,1.709,,313.3e-3,344.1e-6,2.006e3,448.6e-6,448.6e-6
576,nom,175,1.727,,313.3e-3,342.4e-6,1.979e3,454.8e-6,454.8e-6
582,nom,175,1.745,,313.3e-3,340.5e-6,1.952e3,461e-6,461e-6
588,nom,175,1.764,,313.3e-3,338.6e-6,1.926e3,467.2e-6,467.2e-6
594,nom,175,1.782,,313.3e-3,336.7e-6,1.902e3,473.3e-6,473.3e-6
600,nom,175,1.8,,313.3e-3,334.6e-6,1.877e3,479.4e-6,479.4e-6

