time	V(Vrefp,Vref)	V(vdecap)	V(vref)	V(vrefp)	I(C_electrolytic)	I(C_l)	I(C_x7r)	I(I1)
9.093734375000003e-008	-4.604428e-001	1.399970e+000	1.400000e+000	9.395572e-001	0.000000e+000	-7.236873e-004	-1.150427e-003	1.874719e-003
9.095999999999995e-008	-4.768712e-001	1.399970e+000	1.400000e+000	9.231288e-001	0.000000e+000	-7.279174e-004	-1.191498e-003	1.920020e-003
9.097499999999997e-008	-4.878070e-001	1.399970e+000	1.400000e+000	9.121929e-001	0.000000e+000	-7.305703e-004	-1.218838e-003	1.950013e-003
9.098999999999998e-008	-4.987848e-001	1.399970e+000	1.400000e+000	9.012152e-001	0.000000e+000	-7.331185e-004	-1.246282e-003	1.980005e-003
9.099999999999999e-008	-5.061222e-001	1.399970e+000	1.400000e+000	8.938777e-001	0.000000e+000	-7.347700e-004	-1.264625e-003	2.000000e-003
9.100050000000000e-008	-5.064890e-001	1.399970e+000	1.400000e+000	8.935110e-001	0.000000e+000	-7.338531e-004	-1.265543e-003	2.000000e-003
9.100150000000000e-008	-5.072214e-001	1.399970e+000	1.400000e+000	8.927786e-001	0.000000e+000	-7.320221e-004	-1.267374e-003	2.000000e-003
9.100300000000000e-008	-5.083167e-001	1.399970e+000	1.400000e+000	8.916833e-001	0.000000e+000	-7.292838e-004	-1.270111e-003	2.000000e-003
9.100500000000000e-008	-5.097730e-001	1.399970e+000	1.400000e+000	8.902270e-001	0.000000e+000	-7.256431e-004	-1.273752e-003	2.000000e-003
9.100520000000000e-008	-5.099169e-001	1.399970e+000	1.400000e+000	8.900831e-001	-3.178914e-007	-7.212842e-004	-1.274113e-003	1.996001e-003
9.100559999999999e-008	-5.102022e-001	1.399970e+000	1.400000e+000	8.897977e-001	-4.371007e-007	-7.125729e-004	-1.274826e-003	1.988003e-003
9.100640000000000e-008	-5.107602e-001	1.399970e+000	1.400000e+000	8.892398e-001	-2.980232e-007	-6.951822e-004	-1.276220e-003	1.972007e-003
9.100800000000000e-008	-5.118240e-001	1.399970e+000	1.400000e+000	8.881760e-001	-1.490116e-007	-6.605307e-004	-1.278879e-003	1.940015e-003
9.101120000000000e-008	-5.137452e-001	1.399970e+000	1.400000e+000	8.862548e-001	-7.450581e-008	-5.917436e-004	-1.283682e-003	1.876031e-003
9.101760000000001e-008	-5.167744e-001	1.399970e+000	1.400000e+000	8.832256e-001	-3.725290e-008	-4.562026e-004	-1.291255e-003	1.748063e-003
9.103040000000002e-008	-5.196744e-001	1.399970e+000	1.400000e+000	8.803256e-001	-1.862645e-008	-1.930166e-004	-1.298505e-003	1.492127e-003
9.105600000000006e-008	-5.138018e-001	1.399970e+000	1.400000e+000	8.861982e-001	-8.619104e-009	3.041739e-004	-1.283823e-003	9.802550e-004
9.110499999999999e-008	-4.823229e-001	1.399970e+000	1.400000e+000	9.176770e-001	0.000000e+000	1.205232e-003	-1.205125e-003	5.000000e-007
9.113929999999994e-008	-4.432535e-001	1.399970e+000	1.400000e+000	9.567465e-001	0.000000e+000	1.107558e-003	-1.107452e-003	5.000000e-007
9.117849999999989e-008	-4.032395e-001	1.399970e+000	1.400000e+000	9.967605e-001	0.000000e+000	1.007523e-003	-1.007416e-003	5.000000e-007
9.125689999999979e-008	-3.336796e-001	1.399970e+000	1.400000e+000	1.066320e+000	0.000000e+000	8.336228e-004	-8.335153e-004	5.000000e-007
9.135455624999979e-008	-2.619802e-001	1.399970e+000	1.400000e+000	1.138020e+000	0.000000e+000	6.543743e-004	-6.542660e-004	5.000000e-007
9.145221249999980e-008	-2.050285e-001	1.399970e+000	1.400000e+000	1.194971e+000	0.000000e+000	5.119952e-004	-5.118863e-004	5.000000e-007
9.154986874999980e-008	-1.604685e-001	1.399970e+000	1.400000e+000	1.239532e+000	0.000000e+000	4.005950e-004	-4.004856e-004	5.000000e-007
9.164752499999980e-008	-1.256038e-001	1.399969e+000	1.400000e+000	1.274396e+000	0.000000e+000	3.134333e-004	-3.133236e-004	5.000000e-007
9.174518124999980e-008	-9.832501e-002	1.399969e+000	1.400000e+000	1.301675e+000	0.000000e+000	2.452363e-004	-2.451263e-004	5.000000e-007
9.184283749999981e-008	-7.698154e-002	1.399969e+000	1.400000e+000	1.323018e+000	0.000000e+000	1.918776e-004	-1.917674e-004	5.000000e-007
9.194049374999981e-008	-6.028199e-002	1.399969e+000	1.400000e+000	1.339718e+000	0.000000e+000	1.501288e-004	-1.500184e-004	5.000000e-007
9.203814999999981e-008	-4.721594e-002	1.399969e+000	1.400000e+000	1.352784e+000	0.000000e+000	1.174637e-004	-1.173532e-004	5.000000e-007
9.213580624999981e-008	-3.699279e-002	1.399969e+000	1.400000e+000	1.363007e+000	0.000000e+000	9.190584e-005	-9.179529e-005	5.000000e-007
9.223346249999981e-008	-2.899408e-002	1.399969e+000	1.400000e+000	1.371006e+000	0.000000e+000	7.190891e-005	-7.179828e-005	5.000000e-007
9.233111874999982e-008	-2.273571e-002	1.399969e+000	1.400000e+000	1.377264e+000	0.000000e+000	5.626293e-005	-5.615223e-005	5.000000e-007
9.242877499999982e-008	-1.783895e-002	1.399969e+000	1.400000e+000	1.382161e+000	0.000000e+000	4.402121e-005	-4.391046e-005	5.000000e-007
9.252643124999982e-008	-1.400769e-002	1.399969e+000	1.400000e+000	1.385992e+000	0.000000e+000	3.444305e-005	-3.433225e-005	5.000000e-007
9.262408749999982e-008	-1.101005e-002	1.399969e+000	1.400000e+000	1.388990e+000	0.000000e+000	2.694891e-005	-2.683808e-005	5.000000e-007
9.272174374999983e-008	-8.664727e-003	1.399969e+000	1.400000e+000	1.391335e+000	0.000000e+000	2.108535e-005	-2.097450e-005	5.000000e-007
9.281939999999983e-008	-6.829619e-003	1.399969e+000	1.400000e+000	1.393170e+000	0.000000e+000	1.649758e-005	-1.638672e-005	5.000000e-007
9.291705624999983e-008	-5.393744e-003	1.399969e+000	1.400000e+000	1.394606e+000	0.000000e+000	1.290803e-005	-1.279716e-005	5.000000e-007
9.301471249999983e-008	-4.270315e-003	1.399969e+000	1.400000e+000	1.395730e+000	0.000000e+000	1.009949e-005	-9.988613e-006	5.000000e-007
9.311236874999984e-008	-3.391266e-003	1.399969e+000	1.400000e+000	1.396609e+000	0.000000e+000	7.902040e-006	-7.791146e-006	5.000000e-007
9.321002499999984e-008	-2.703547e-003	1.399969e+000	1.400000e+000	1.397296e+000	0.000000e+000	6.182710e-006	-6.071801e-006	5.000000e-007
9.330768124999984e-008	-2.165556e-003	1.399969e+000	1.400000e+000	1.397834e+000	0.000000e+000	4.837471e-006	-4.726558e-006	5.000000e-007
9.340533749999984e-008	-1.744509e-003	1.399969e+000	1.400000e+000	1.398255e+000	0.000000e+000	3.784932e-006	-3.674020e-006	5.000000e-007
9.350299374999985e-008	-1.415133e-003	1.399969e+000	1.400000e+000	1.398585e+000	0.000000e+000	2.961404e-006	-2.850493e-006	5.000000e-007
9.360064999999985e-008	-1.157403e-003	1.399969e+000	1.400000e+000	1.398843e+000	0.000000e+000	2.317060e-006	-2.206145e-006	5.000000e-007
9.369830624999985e-008	-9.557009e-004	1.399969e+000	1.400000e+000	1.399044e+000	0.000000e+000	1.812913e-006	-1.701994e-006	5.000000e-007
9.379596249999985e-008	-7.978678e-004	1.399969e+000	1.400000e+000	1.399202e+000	0.000000e+000	1.418458e-006	-1.307539e-006	5.000000e-007
9.389361874999986e-008	-6.743670e-004	1.399969e+000	1.400000e+000	1.399326e+000	0.000000e+000	1.109829e-006	-9.989089e-007	5.000000e-007
9.399127499999986e-008	-5.778074e-004	1.399969e+000	1.400000e+000	1.399422e+000	0.000000e+000	8.683518e-007	-7.574290e-007	5.000000e-007
9.408893124999986e-008	-5.023479e-004	1.399969e+000	1.400000e+000	1.399498e+000	0.000000e+000	6.794153e-007	-5.684888e-007	5.000000e-007
9.418658749999986e-008	-4.432201e-004	1.399969e+000	1.400000e+000	1.399557e+000	0.000000e+000	5.315878e-007	-4.206595e-007	5.000000e-007
9.428424374999986e-008	-3.968477e-004	1.399969e+000	1.400000e+000	1.399603e+000	0.000000e+000	4.159246e-007	-3.049990e-007	5.000000e-007
9.438189999999987e-008	-3.606081e-004	1.399969e+000	1.400000e+000	1.399639e+000	0.000000e+000	3.254275e-007	-2.145025e-007	5.000000e-007
9.447955624999987e-008	-3.323555e-004	1.399969e+000	1.400000e+000	1.399668e+000	0.000000e+000	2.546208e-007	-1.436929e-007	5.000000e-007
9.457721249999987e-008	-3.101826e-004	1.399969e+000	1.400000e+000	1.399690e+000	0.000000e+000	1.992202e-007	-8.829375e-008	5.000000e-007
9.467486874999987e-008	-2.928972e-004	1.399969e+000	1.400000e+000	1.399707e+000	0.000000e+000	1.558738e-007	-4.494905e-008	5.000000e-007
9.477252499999988e-008	-2.793074e-004	1.399969e+000	1.400000e+000	1.399721e+000	0.000000e+000	1.219587e-007	-1.103217e-008	5.000000e-007
9.487018124999988e-008	-2.686977e-004	1.399969e+000	1.400000e+000	1.399731e+000	0.000000e+000	9.542286e-008	1.550507e-008	5.000000e-007
9.496783749999988e-008	-2.604723e-004	1.399969e+000	1.400000e+000	1.399740e+000	0.000000e+000	7.466071e-008	3.626883e-008	5.000000e-007
9.506549374999988e-008	-2.539158e-004	1.399969e+000	1.400000e+000	1.399746e+000	0.000000e+000	5.841600e-008	5.251241e-008	5.000000e-007
9.516314999999989e-008	-2.487898e-004	1.399969e+000	1.400000e+000	1.399751e+000	0.000000e+000	4.570582e-008	6.521987e-008	5.000000e-007
9.535846249999989e-008	-2.416372e-004	1.399969e+000	1.400000e+000	1.399758e+000	0.000000e+000	2.798022e-008	8.294774e-008	5.000000e-007
9.555377499999990e-008	-2.373457e-004	1.399969e+000	1.400000e+000	1.399763e+000	0.000000e+000	1.712895e-008	9.379619e-008	5.000000e-007
9.584674374999990e-008	-2.337694e-004	1.399969e+000	1.400000e+000	1.399766e+000	0.000000e+000	8.204482e-009	1.027220e-007	5.000000e-007
9.608390892857134e-008	-2.326965e-004	1.399969e+000	1.400000e+000	1.399767e+000	0.000000e+000	5.441420e-009	1.054836e-007	5.000000e-007
9.632107410714277e-008	-2.318280e-004	1.399969e+000	1.400000e+000	1.399768e+000	0.000000e+000	3.214722e-009	1.077094e-007	5.000000e-007
9.655823928571421e-008	-2.311638e-004	1.399969e+000	1.400000e+000	1.399769e+000	0.000000e+000	1.524387e-009	1.093993e-007	5.000000e-007
9.679540446428564e-008	-2.307040e-004	1.399969e+000	1.400000e+000	1.399769e+000	0.000000e+000	3.704150e-010	1.105534e-007	5.000000e-007
9.703256964285708e-008	-2.304486e-004	1.399969e+000	1.400000e+000	1.399770e+000	0.000000e+000	-2.471932e-010	1.111715e-007	5.000000e-007
9.726973482142850e-008	-2.303975e-004	1.399969e+000	1.400000e+000	1.399770e+000	0.000000e+000	-3.284378e-010	1.112537e-007	5.000000e-007
9.750689999999994e-008	-2.305508e-004	1.399969e+000	1.400000e+000	1.399769e+000	0.000000e+000	1.266811e-010	1.108001e-007	5.000000e-007
9.990234374999999e-008	-2.305508e-004	1.399969e+000	1.400000e+000	1.399769e+000	3.223539e-010	3.613610e-013	1.109147e-007	5.000000e-007
1.000000000000000e-007	-2.305508e-004	1.399969e+000	1.400000e+000	1.399769e+000	1.862645e-009	2.930226e-013	1.109147e-007	5.000000e-007
